Course 1,Course 2,Take C1 Only,Take C1 Only Passed,Take Both,Take Both Passed C1,R(C1 only),R(Both),Toxic Or Synergistic
CHE 233,STA 291,3047,2830,268,245,0.928782409,0.914179104,0.014603304
EDS 375,PHI 100,3479,3331,35,33,0.95745904,0.942857143,0.014601897
A&S 100,FR  101,7105,5893,81,66,0.829415904,0.814814815,0.014601089
ID  264,ID  234,6,6,137,135,1,0.98540146,0.01459854
KHP 222,BIO 103,814,778,34,32,0.955773956,0.941176471,0.014597485
MUS 272,MUC 153,418,377,71,63,0.901913876,0.887323944,0.014589932
GWS 201,MA  123,2415,2236,124,113,0.925879917,0.911290323,0.014589595
A-S 200,EPE 301,3595,3313,43,39,0.921557719,0.906976744,0.014580975
WRD 111,ANT 101,13874,12891,199,182,0.929148047,0.914572864,0.014575182
PHY 211,ENG 264,3301,2705,41,33,0.819448652,0.804878049,0.014570603
JAT 399,MAS 322,839,825,32,31,0.983313468,0.96875,0.014563468
CHE 226,PHY 213,815,715,51,44,0.877300613,0.862745098,0.014555515
WRD 111,EES 150,10877,10117,154,141,0.930127793,0.915584416,0.014543377
WRD 111,MUC 151,10465,9791,38,35,0.93559484,0.921052632,0.014542208
A&S 100,ECO 391,7166,5937,43,35,0.828495674,0.813953488,0.014542186
KHP 230,KHP 573,2019,1961,208,199,0.971272907,0.956730769,0.014542138
GER 361,GER 202,516,459,32,28,0.889534884,0.875,0.014534884
MKT 450,FIN 300,2082,2067,138,135,0.992795389,0.97826087,0.014534519
WRD 111,MKT 300,13956,12966,117,107,0.929062769,0.914529915,0.014532854
CHE 111,MUC 190,14836,11044,174,127,0.7444055,0.729885057,0.014520443
CIS 112,HIS 121,2057,1984,40,38,0.964511424,0.95,0.014511424
B&E 105,COM 313,4528,3839,36,30,0.847835689,0.833333333,0.014502356
EDP 202,PHI 120,4189,3975,183,171,0.948913822,0.93442623,0.014487592
NFS 403,NFS 512,67,66,34,33,0.985074627,0.970588235,0.014486392
KHP 340,KHP 319,1538,1476,146,138,0.959687906,0.945205479,0.014482427
MGT 301,SPA 202,14271,12892,45,40,0.903370472,0.888888889,0.014481583
FIN 300,ECO 471,9022,8070,50,44,0.89448016,0.88,0.01448016
COM 365,COM 313,354,337,32,30,0.951977401,0.9375,0.014477401
UK  101,MAS 101,19504,18286,65,60,0.937551272,0.923076923,0.014474348
STA 210,FR  101,22051,19220,133,114,0.8716158,0.857142857,0.014472943
GEO 160,PLS 104,7566,6250,69,56,0.82606397,0.811594203,0.014469767
EE  480,EE  599,194,153,31,24,0.788659794,0.774193548,0.014466245
MUS 123,GRN 250,2650,2335,45,39,0.881132075,0.866666667,0.014465409
PHI 120,TEL 101,6049,4690,46,35,0.775334766,0.760869565,0.014465201
MKT 300,LIN 212,7751,7113,31,28,0.91768804,0.903225806,0.014462234
A-S 280,EDS 375,3103,2760,32,28,0.889461811,0.875,0.014461811
CHE 233,BIO 325,4653,4345,124,114,0.933806147,0.919354839,0.014451308
PGY 206,CHE 113,5009,3814,249,186,0.761429427,0.746987952,0.014441475
ARC 512,ARC 435,47,46,56,54,0.978723404,0.964285714,0.01443769
CHE 104,GEO 160,2780,1870,79,52,0.672661871,0.658227848,0.014434022
BIO 208,NFS 302,2307,1791,42,32,0.7763329,0.761904762,0.014428138
PSY 216,SOC 101,3480,2792,99,78,0.802298851,0.787878788,0.014420063
MKT 310,AN  300,1346,1328,576,560,0.986627043,0.972222222,0.014404821
HMT 210,HMT 359,243,233,36,34,0.958847737,0.944444444,0.014403292
STA 210,WRD 110,21824,19060,553,475,0.87335044,0.858951175,0.014399264
IEC 120,IEC 255,462,434,40,37,0.939393939,0.925,0.014393939
NFS 101,A&S 350,2244,2108,40,37,0.939393939,0.925,0.014393939
CIS 111,ECO 101,7528,7042,76,70,0.93544102,0.921052632,0.014388389
UKC 150,MA  113,224,221,36,35,0.986607143,0.972222222,0.014384921
UKC 150,MA  193,224,221,36,35,0.986607143,0.972222222,0.014384921
PLS 104,STA 200,918,717,60,46,0.781045752,0.766666667,0.014379085
CHE 231,MSE 201,7789,7136,112,101,0.916163821,0.901785714,0.014378106
SPA 101,ENG 107,3634,3185,87,75,0.876444689,0.862068966,0.014375724
ECO 412,MUS 100,2422,2098,54,46,0.866226259,0.851851852,0.014374407
MA  193,GRN 250,5787,4195,38,27,0.724900639,0.710526316,0.014374324
EE  101,A&S 100,965,853,69,60,0.883937824,0.869565217,0.014372606
CHE 105,EGR 101,3961,2800,1379,955,0.706892199,0.692530819,0.01436138
HIS 109,EES 110,3882,3347,46,39,0.862184441,0.847826087,0.014358354
DIS 300,MKT 340,1992,1873,216,200,0.940261044,0.925925926,0.014335118
ITA 101,UK  101,1181,968,113,91,0.819644369,0.805309735,0.014334635
KHP 210,CHE 105,2073,2004,42,40,0.966714906,0.952380952,0.014333954
ENG 330,STA 210,1060,949,84,74,0.895283019,0.880952381,0.014330638
CHE 233,BIO 153,487,436,42,37,0.895277207,0.880952381,0.014324826
KHP 112,MA  113,794,760,35,33,0.957178841,0.942857143,0.014321698
FR  201,PS  101,2129,1933,47,42,0.907937999,0.893617021,0.014320978
UK  100,A&S 150,759,633,61,50,0.833992095,0.819672131,0.014319964
B&E 104,COM 281,3293,3278,53,52,0.995444883,0.981132075,0.014312808
BIO 152,ECO 202,9755,7544,83,63,0.773347002,0.759036145,0.014310857
COM 199,PHY 242,390,383,31,30,0.982051282,0.967741935,0.014309347
A-S 280,WRD 110,3124,2772,126,110,0.887323944,0.873015873,0.014308071
CE  487G,CE  461G,139,133,87,82,0.956834532,0.942528736,0.014305797
MA  113,GLY 110,4899,3240,34,22,0.661359461,0.647058824,0.014300638
EES 110,ECO 202,1539,1318,38,32,0.85640026,0.842105263,0.014294997
SOC 339,PSY 215,3306,2940,96,84,0.889292196,0.875,0.014292196
MNG 335,EE  305,210,183,35,30,0.871428571,0.857142857,0.014285714
GLY 235,GLY 360,28,27,40,38,0.964285714,0.95,0.014285714
BIO 209,KHP 200,3277,3078,40,37,0.939273726,0.925,0.014273726
ENG 230,PHY 211,6133,5432,70,61,0.88570031,0.871428571,0.014271738
BAE 427,BAE 437,55,53,79,75,0.963636364,0.949367089,0.014269275
ECO 202,SPA 210,14222,11462,72,57,0.805934468,0.791666667,0.014267801
GLY 220,SOC 101,1310,1148,58,50,0.876335878,0.862068966,0.014266912
HIS 104,ANT 160,2920,2298,132,102,0.786986301,0.772727273,0.014259029
ID  161,CIS 111,453,401,31,27,0.885209713,0.870967742,0.014241971
ENG 335,ENG 401,651,559,45,38,0.858678955,0.844444444,0.014234511
KHP 340,NFS 101,614,574,63,58,0.93485342,0.920634921,0.0142185
CHE 231,GER 101,8189,7518,52,47,0.918060813,0.903846154,0.014214659
NFS 101,CLA 135,3959,3671,46,42,0.927254357,0.913043478,0.014210879
MUC 150,CIS 110,446,406,77,69,0.910313901,0.896103896,0.014210005
BIO 103,GWS 201,15302,12459,120,96,0.814207293,0.8,0.014207293
PHY 231,HIS 108,7541,6277,66,54,0.832382973,0.818181818,0.014201155
MSE 201,CHE 231,1397,1105,112,87,0.790980673,0.776785714,0.014194959
ACC 555,DHN 101,679,666,60,58,0.980854197,0.966666667,0.014187531
MKT 340,B&E 104,1365,1355,93,91,0.992673993,0.978494624,0.014179369
GEO 130,PSY 223,4245,3154,59,43,0.742991755,0.728813559,0.014178196
PHI 334,JOU 204,2068,1946,41,38,0.941005803,0.926829268,0.014176534
SOC 101,AST 192,18576,16049,253,215,0.863964255,0.849802372,0.014161883
PS  101,WRD 110,5481,4530,746,606,0.826491516,0.81233244,0.014159076
ENT 110,UK  101,1492,1280,160,135,0.857908847,0.84375,0.014158847
EQM 300,AEC 302,225,219,49,47,0.973333333,0.959183673,0.01414966
MKT 300,GLY 110,7090,6515,126,114,0.918899859,0.904761905,0.014137954
CHE 107,ME  251,2858,2041,80,56,0.714135759,0.7,0.014135759
ITA 101,PS  101,1286,1056,57,46,0.821150855,0.807017544,0.014133312
MUS 173,MUC 188,569,486,50,42,0.854130053,0.84,0.014130053
CHE 295,CLA 131,1017,982,103,98,0.965585054,0.951456311,0.014128743
FIN 300,COM 314,6607,5831,76,66,0.882548812,0.868421053,0.014127759
FAM 254,SOC 101,932,870,62,57,0.933476395,0.919354839,0.014121556
PHI 120,AST 191,11193,8807,396,306,0.786831055,0.772727273,0.014103782
IEC 120,CIS 110,805,769,34,32,0.955279503,0.941176471,0.014103033
UKC 130,WRD 111,770,624,54,43,0.81038961,0.796296296,0.014093314
B&E 104,MA  123,3389,3374,54,53,0.995573916,0.981481481,0.014092434
SOC 339,BIO 102,3345,2974,48,42,0.889088191,0.875,0.014088191
HMT 345,HMT 350,48,48,71,70,1,0.985915493,0.014084507
GWS 201,COM 101,2363,2189,57,52,0.926364791,0.912280702,0.014084089
CS  101,TEL 201,2881,2510,49,42,0.871225269,0.857142857,0.014082412
PHI 100,GEO 160,7507,6387,245,205,0.850805914,0.836734694,0.014071221
CLA 131,ANA 110,6425,6207,375,357,0.966070039,0.952,0.014070039
EE  490,EE  517,263,262,56,55,0.996197719,0.982142857,0.014054861
PHI 120,A-S 101,8016,6441,38,30,0.803517964,0.789473684,0.01404428
ISC 451,JOU 497,413,407,35,34,0.985472155,0.971428571,0.014043584
ENG 230,CIS 110,3952,3510,143,125,0.888157895,0.874125874,0.014032021
HMT 308,ACC 201,263,255,45,43,0.969581749,0.955555556,0.014026193
ECO 391,MKT 450,9827,9006,41,37,0.916454666,0.902439024,0.014015641
COM 452,COM 315,330,314,32,30,0.951515152,0.9375,0.014015152
COM 454,COM 399,86,85,39,38,0.988372093,0.974358974,0.014013119
SW  580,SW  300,578,524,121,108,0.906574394,0.892561983,0.014012411
MA  202,ENG 264,937,833,40,35,0.889007471,0.875,0.014007471
EPE 301,BIO 103,4562,4270,141,130,0.935992986,0.921985816,0.01400717
ISC 161,MA  111,2334,2097,251,222,0.898457584,0.884462151,0.013995432
COM 252,FAM 357,7897,7105,35,31,0.89970875,0.885714286,0.013994464
MUC 174,MUC 198,343,338,35,34,0.985422741,0.971428571,0.013994169
COM 249,COM 101,3531,3216,843,756,0.910790144,0.896797153,0.013992991
COM 281,AST 191,3239,3088,66,62,0.953380673,0.939393939,0.013986734
A-S 102,ANT 160,2159,1923,73,64,0.890690134,0.876712329,0.013977806
EM  313,ME  220,2515,1823,377,268,0.724850895,0.710875332,0.013975563
FAM 499,HES 400,273,262,129,122,0.95970696,0.945736434,0.013970526
PSY 313,PSY 312,3021,2625,1041,890,0.868917577,0.854947166,0.013970411
MUC 188,ENG 104,162,160,38,37,0.987654321,0.973684211,0.01397011
CHE 113,ECO 202,11517,9921,59,50,0.861422245,0.847457627,0.013964618
LA  206,PLS 320,59,39,34,22,0.661016949,0.647058824,0.013958126
MA  201,EDS 547,2293,1981,40,34,0.863933711,0.85,0.013933711
PHI 120,COM 314,4532,3641,38,30,0.803398058,0.789473684,0.013924374
EDS 517,LIS 510,299,287,37,35,0.959866221,0.945945946,0.013920275
ASC 101,CLD 102,2267,1855,92,74,0.81826202,0.804347826,0.013914194
AEC 324,AEC 306,427,420,33,32,0.983606557,0.96969697,0.013909588
PSY 100,CHE 109,9513,7859,229,186,0.826132661,0.812227074,0.013905586
NUR 200,NUR 201,2,2,935,922,1,0.986096257,0.013903743
LIN 211,ISC 331,3949,3426,41,35,0.867561408,0.853658537,0.013902871
MA  202,EDS 522,1657,1438,89,76,0.867833434,0.853932584,0.01390085
MA  241,EDP 202,238,223,39,36,0.93697479,0.923076923,0.013897867
CIS 110,ECO 101,11853,10569,90,79,0.891672994,0.877777778,0.013895216
MGT 340,FIN 490,6197,5988,42,40,0.966274004,0.952380952,0.013893051
CIS 110,PHI 120,12432,11037,341,298,0.887789575,0.873900293,0.013889282
HHS 361,HHS 454,197,197,72,71,1,0.986111111,0.013888889
TA  490,TA  383,47,47,72,71,1,0.986111111,0.013888889
ID  222,ID  275,3,3,72,71,1,0.986111111,0.013888889
ID  234,ID  275,8,8,72,71,1,0.986111111,0.013888889
ME  440,ME  599,1176,1031,277,239,0.87670068,0.862815884,0.013884796
ISC 361,ISC 491,370,365,73,71,0.986486486,0.97260274,0.013883747
GEO 160,AST 191,7592,6287,253,206,0.828108535,0.814229249,0.013879286
GEO 130,PSY 314,4263,3170,37,27,0.743607788,0.72972973,0.013878058
HIS 105,MA  111,2859,2324,199,159,0.812871633,0.798994975,0.013876659
EDC 317,EDC 554,1236,1223,41,40,0.989482201,0.975609756,0.013872445
MGT 491,MKT 310,1525,1513,46,45,0.992131148,0.97826087,0.013870278
CPH 440,CPH 330,136,134,35,34,0.985294118,0.971428571,0.013865546
GEO 172,WRD 110,1142,973,173,145,0.852014011,0.838150289,0.013863721
GEO 172,ARC 111,1425,1149,53,42,0.806315789,0.79245283,0.013862959
DHN 312,BIO 208,564,559,44,43,0.991134752,0.977272727,0.013862025
HHS 102,CLM 355,414,407,65,63,0.983091787,0.969230769,0.013861018
EDP 202,HIS 105,4071,3856,60,56,0.947187423,0.933333333,0.01385409
HIS 104,GEO 109,1433,1214,42,35,0.847173761,0.833333333,0.013840428
CIS 110,A-S 200,12463,11069,183,160,0.888148921,0.87431694,0.013831981
A-S 280,COM 252,3179,2820,71,62,0.887071406,0.873239437,0.013831969
COM 313,MGT 301,1625,1454,42,37,0.894769231,0.880952381,0.01381685
ECO 412,CIS 300,1082,906,34,28,0.837338262,0.823529412,0.013808851
FAM 352,FAM 360,1242,1200,105,100,0.966183575,0.952380952,0.013802622
HES 400,FAM 354,756,751,49,48,0.993386243,0.979591837,0.013794407
HIS 104,EPE 301,2756,2158,52,40,0.783018868,0.769230769,0.013788099
DIS 300,MGT 492,1886,1774,41,38,0.940615058,0.926829268,0.01378579
CLA 131,KHP 350,13651,13173,82,78,0.96498425,0.951219512,0.013764738
JOU 531,JOU 535,221,206,49,45,0.932126697,0.918367347,0.01375935
COM 281,MA  109,3179,3032,150,141,0.953759044,0.94,0.013759044
BAE 447,BAE 402,70,68,189,181,0.971428571,0.957671958,0.013756614
CIS 300,COM 525,3617,3506,45,43,0.969311584,0.955555556,0.013756029
PHY 213,WRD 203,3099,2876,35,32,0.928041304,0.914285714,0.013755589
MUC 190,CHE 105,1049,1018,254,243,0.970448046,0.956692913,0.013755132
SOC 304,SOC 235,1142,837,146,105,0.732924694,0.719178082,0.013746611
CIS 111,AMS 102,9127,8652,76,71,0.947956612,0.934210526,0.013746086
CIS 110,ACC 201,12670,11245,103,90,0.887529597,0.873786408,0.01374319
AEC 311,AEC 302,313,286,70,63,0.913738019,0.9,0.013738019
MKT 340,ACC 301,2416,2393,43,42,0.990480132,0.976744186,0.013735946
COM 325,SOC 350,2222,2145,62,59,0.965346535,0.951612903,0.013733631
CE  106,PHY 232,1758,1531,63,54,0.870875995,0.857142857,0.013733138
CPH 201,STA 210,2384,2159,148,132,0.905620805,0.891891892,0.013728913
AMS 211,KHP 107,301,283,68,63,0.940199336,0.926470588,0.013728747
SOC 305,SOC 335,525,455,34,29,0.866666667,0.852941176,0.01372549
TAD 142,TAD 141,205,195,32,30,0.951219512,0.9375,0.013719512
PS  101,CLA 135,8829,7244,207,167,0.82047797,0.806763285,0.013714685
AED 580,AEC 302,133,127,34,32,0.954887218,0.941176471,0.013710747
MA  123,UKC 130,6158,4756,58,44,0.772328678,0.75862069,0.013707988
DHN 514,FAM 352,275,275,73,72,1,0.98630137,0.01369863
MAT 414,MAT 533,189,189,73,72,1,0.98630137,0.01369863
CSD 285,CSD 378,36,36,146,144,1,0.98630137,0.01369863
FR  101,PSY 195,2836,2358,214,175,0.83145275,0.817757009,0.013695741
BIO 102,GEO 130,7691,6276,86,69,0.816018723,0.802325581,0.013693142
AEC 300,AEC 305,794,743,154,142,0.935768262,0.922077922,0.01369034
STA 210,PHY 151,10942,9565,43,37,0.874154634,0.860465116,0.013689517
EGR 111,CME 101,351,337,56,53,0.96011396,0.946428571,0.013685389
PSY 223,SOC 335,7513,6781,36,32,0.902568881,0.888888889,0.013679992
PHI 130,BIO 102,5364,4661,228,195,0.868941089,0.855263158,0.013677931
WRD 110,HIS 104,15945,14125,266,232,0.885857636,0.872180451,0.013677184
GWS 200,ANT 160,2229,1992,150,132,0.893674293,0.88,0.013674293
STA 291,ECO 402,10621,8642,40,32,0.813671029,0.8,0.013671029
PHI 335,PHI 120,1164,933,33,26,0.801546392,0.787878788,0.013667604
KHP 106,MA  194,949,873,32,29,0.919915701,0.90625,0.013665701
WRD 204,EDS 357,1334,1204,36,32,0.902548726,0.888888889,0.013659837
HIS 130,MA  111,683,529,46,35,0.774524158,0.760869565,0.013654593
MGT 499,ECO 401,4166,4126,43,42,0.990398464,0.976744186,0.013654278
HES 100,NFS 101,1726,1636,76,71,0.947856315,0.934210526,0.013645789
EE  380,EE  211,1083,974,105,93,0.899353647,0.885714286,0.013639362
BAE 402,BAE 400,31,31,220,217,1,0.986363636,0.013636364
UKC 180,A&S 141,459,424,89,81,0.923747277,0.91011236,0.013634917
MA  123,MLS 120,8403,6360,74,55,0.756872546,0.743243243,0.013629302
DHN 101,KHP 190,4196,3960,229,213,0.943755958,0.930131004,0.013624954
SEM 337,EDC 317,967,956,120,117,0.988624612,0.975,0.013624612
ANT 102,MA  109,1214,1037,138,116,0.854200988,0.84057971,0.013621278
NUR 866,NFS 212,932,873,52,48,0.936695279,0.923076923,0.013618356
ENG 280,A-S 280,3201,2868,34,30,0.895970009,0.882352941,0.013617068
ENG 280,PHY 241,3201,2868,34,30,0.895970009,0.882352941,0.013617068
AST 191,PSY 100,7594,5978,689,533,0.787200421,0.773584906,0.013615516
ANT 160,CLA 191,4825,4268,31,27,0.884559585,0.870967742,0.013591844
CHE 231,PGY 207,7860,7200,41,37,0.916030534,0.902439024,0.01359151
KHP 110,MA  113,1996,1847,34,31,0.925350701,0.911764706,0.013585996
PHI 120,GEN 100,8875,6967,35,27,0.785014085,0.771428571,0.013585513
PSY 195,MA  123,4270,3814,108,95,0.893208431,0.87962963,0.013578801
BAE 201,BIO 148,199,172,67,57,0.864321608,0.850746269,0.013575339
SOC 101,MA  109,16493,14274,2336,1990,0.865458073,0.851883562,0.013574511
LIN 210,COM 101,1276,1136,73,64,0.890282132,0.876712329,0.013569803
KHP 450,KHP 300,1124,1049,137,126,0.933274021,0.919708029,0.013565992
SOC 101,GRN 250,7378,6452,151,130,0.874491732,0.860927152,0.01356458
CHE 295,MUS 100,1079,1041,41,39,0.964782206,0.951219512,0.013562694
ENG 104,A&S 100,7487,6509,215,184,0.869373581,0.855813953,0.013559627
ISC 491,ISC 371,899,855,80,75,0.95105673,0.9375,0.01355673
FIN 490,MKT 450,597,587,33,32,0.983249581,0.96969697,0.013552612
MUS 100,A&S 150,5321,4861,50,45,0.913550085,0.9,0.013550085
EGR 101,WRD 111,2602,2243,33,28,0.862029208,0.848484848,0.01354436
BIO 103,APP 200,12883,10564,93,75,0.819995343,0.806451613,0.01354373
ART 191,A-S 102,1392,1292,246,225,0.92816092,0.914634146,0.013526773
MSE 535,MSE 402G,47,41,85,73,0.872340426,0.858823529,0.013516896
FOR 219,FOR 260,48,40,111,91,0.833333333,0.81981982,0.013513514
A-E 200,BIO 103,1990,1952,184,178,0.980904523,0.967391304,0.013513218
HHS 101,NUR 101,1114,1076,42,40,0.965888689,0.952380952,0.013507737
UK  101,ESL 100,7760,7239,62,57,0.932860825,0.919354839,0.013505986
CME 462,CME 599,449,427,96,90,0.951002227,0.9375,0.013502227
HIS 109,GER 101,9067,7727,31,26,0.852211316,0.838709677,0.013501638
SPA 322,SPA 323,358,333,36,33,0.930167598,0.916666667,0.013500931
PS  235,PSY 100,3762,3018,142,112,0.802232855,0.788732394,0.01350046
CHE 107,EQM 105,9320,6889,113,82,0.73916309,0.725663717,0.013499373
PS  235,PHI 100,3808,3053,85,67,0.801733193,0.788235294,0.013497899
ANT 221,UK  101,1437,1254,71,61,0.872651357,0.85915493,0.013496427
BIO 304,SPA 201,4270,3527,192,156,0.825995316,0.8125,0.013495316
CHE 226,BIO 152,822,721,44,38,0.877128954,0.863636364,0.01349259
KHP 190,CHE 107,3446,3375,88,85,0.979396402,0.965909091,0.013487311
MA  213,KHP 110,7120,5436,32,24,0.763483146,0.75,0.013483146
EM  302,MNG 303,2285,1812,1016,792,0.792997812,0.779527559,0.013470253
ENG 207,A-E 200,1533,1431,75,69,0.933463796,0.92,0.013463796
A&S 150,BIO 103,1127,1008,84,74,0.894409938,0.880952381,0.013457557
TA  110,B&E 105,3197,2962,46,42,0.926493588,0.913043478,0.013450109
AEC 301,FIN 300,229,214,38,35,0.934497817,0.921052632,0.013445185
COM 181,PHY 232,5326,4865,50,45,0.913443485,0.9,0.013443485
CE  106,EGR 103,186,173,60,55,0.930107527,0.916666667,0.01344086
CIS 111,A-S 001,9154,8680,46,43,0.948219358,0.934782609,0.013436749
KHP 340,KHP 250,940,916,77,74,0.974468085,0.961038961,0.013429124
STA 200,FAM 252,4769,4211,138,120,0.882994338,0.869565217,0.013429121
KHP 573,KHP 190,1395,1372,234,227,0.983512545,0.97008547,0.013427075
PS  101,COM 101,9749,7990,423,341,0.819571238,0.806146572,0.013424666
UK  201,COM 252,1172,1051,60,53,0.896757679,0.883333333,0.013424346
WRD 111,PS  235,9755,9073,180,165,0.930087135,0.916666667,0.013420468
KHP 190,ANA 109,1677,1641,86,83,0.978533095,0.965116279,0.013416816
GEO 109,CIS 110,2393,2098,139,120,0.876723778,0.863309353,0.013414425
CE  461G,MA  322,784,747,66,62,0.952806122,0.939393939,0.013412183
BIO 304,BIO 302,2093,1683,86,68,0.804108935,0.790697674,0.01341126
MAT 340,MAT 470,296,291,99,96,0.983108108,0.96969697,0.013411138
MUC 150,MUC 172,673,613,39,35,0.910846954,0.897435897,0.013411057
GEO 172,A&S 100,2116,1714,59,47,0.810018904,0.796610169,0.013408734
HIS 112,MA  111,1550,1433,135,123,0.924516129,0.911111111,0.013405018
A-S 102,WRD 111,1248,1104,132,115,0.884615385,0.871212121,0.013403263
MKT 340,FIN 423,2381,2360,45,44,0.991180176,0.977777778,0.013402399
CME 432,CME 425,6,6,597,589,1,0.986599665,0.013400335
CME 432,CME 420,6,6,597,589,1,0.986599665,0.013400335
STA 200,ENG 205,5783,5082,52,45,0.878782639,0.865384615,0.013398023
MKT 300,COM 252,15842,14558,540,489,0.918949628,0.905555556,0.013394072
ECO 391,KHP 120,10228,9375,31,28,0.916601486,0.903225806,0.01337568
MUS 001,CIS 110,493,421,138,116,0.853955375,0.84057971,0.013375665
COM 181,PSY 100,4798,4389,578,521,0.914756148,0.901384083,0.013372065
KHP 577,KHP 547,757,736,73,70,0.972258917,0.95890411,0.013354807
ISC 451,MKT 300,472,464,33,32,0.983050847,0.96969697,0.013353878
MGT 301,COM 313,6831,6109,42,37,0.894305373,0.880952381,0.013352992
COM 581,COM 315,272,247,38,34,0.908088235,0.894736842,0.013351393
EGR 101,COM 252,2529,2181,106,90,0.862396204,0.849056604,0.0133396
COM 553,COM 352,204,183,43,38,0.897058824,0.88372093,0.013337893
CME 395,CME 420,100,100,75,74,1,0.986666667,0.013333333
CPH 472,CPH 476G,121,121,75,74,1,0.986666667,0.013333333
MGT 340,ACC 300,2774,2700,250,240,0.97332372,0.96,0.01332372
PHY 335,PHY 404G,107,79,80,58,0.738317757,0.725,0.013317757
MA  110,CHE 109,2259,1414,586,359,0.625940682,0.612627986,0.013312695
